NO_OF_FRAMES	6348
NO_OF_CAMERAS	13
NO_OF_MARKERS	24
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-08-10, 12:21:22	2152011.89840030
DATA_INCLUDED	3D
MARKER_NAMES	CV7	L_SIA	R_SIA	TV10	L_SAE	L_HUM	L_HLE	L_FAR	L_RSP	L_USP	R_SAE	R_HUM	R_HLE	R_FAR	R_RSP	R_USP	L_IAS	L_IPS	R_IPS	R_IAS	L_HM2	R_HM2	L_HL5	R_HL5
-45.197	241.852	1465.968	-16.055	146.778	1291.096	-10.874	353.670	1271.049	-29.845	237.364	1197.721	-128.431	85.408	1450.715	-118.458	12.812	1270.463	-151.594	15.379	1092.177	-201.778	19.140	991.006	-257.003	82.966	887.223	-218.496	15.472	883.143	-124.819	398.611	1444.015	-129.538	482.097	1261.634	-136.567	493.215	1112.658	-203.844	491.054	984.232	-252.619	439.065	891.658	-215.135	502.749	882.478	-225.120	158.201	941.760	-52.146	185.989	1047.857	-49.246	303.952	1047.848	-224.768	344.232	931.475	-296.281	55.917	817.269	-296.025	457.961	815.918	-237.663	15.676	803.576	-240.231	507.060	807.502
-45.146	241.804	1465.990	-16.021	146.697	1291.102	-10.844	353.669	1271.091	-29.765	237.328	1197.774	-128.403	85.375	1450.728	-118.511	12.758	1270.488	-151.736	15.331	1092.226	-201.999	19.145	991.082	-257.272	82.965	887.358	-218.792	15.439	883.262	-124.761	398.564	1444.050	-129.475	482.124	1261.722	-136.499	493.276	1112.733	-203.770	491.186	984.315	-252.518	439.242	891.681	-215.030	502.988	882.557	-225.031	158.234	941.772	-52.062	186.026	1047.878	-49.197	303.958	1047.866	-224.736	344.258	931.491	-296.620	55.930	817.446	-295.909	458.201	815.925	-237.976	15.691	803.653	-240.097	507.277	807.561
-45.106	241.748	1465.997	-16.001	146.677	1291.112	-10.834	353.629	1271.106	-29.713	237.302	1197.778	-128.365	85.345	1450.752	-118.564	12.704	1270.523	-151.885	15.244	1092.289	-202.201	19.111	991.172	-257.510	82.958	887.432	-219.090	15.434	883.327	-124.734	398.496	1444.106	-129.450	482.077	1261.806	-136.429	493.308	1112.841	-203.698	491.335	984.431	-252.469	439.395	891.741	-214.966	503.225	882.662	-224.938	158.259	941.785	-51.999	186.064	1047.922	-49.126	303.998	1047.906	-224.722	344.276	931.536	-296.926	55.894	817.660	-295.806	458.397	815.918	-238.353	15.660	803.782	-239.950	507.490	807.614
-45.066	241.705	1466.023	-15.971	146.604	1291.138	-10.794	353.584	1271.141	-29.714	237.273	1197.822	-128.354	85.296	1450.798	-118.626	12.661	1270.560	-152.058	15.176	1092.325	-202.364	19.044	991.250	-257.773	82.972	887.547	-219.376	15.417	883.431	-124.695	398.463	1444.141	-129.398	482.078	1261.896	-136.414	493.401	1112.953	-203.649	491.476	984.518	-252.393	439.533	891.760	-214.870	503.382	882.733	-224.866	158.281	941.799	-51.935	186.100	1047.927	-49.100	304.046	1047.939	-224.686	344.262	931.568	-297.252	55.910	817.845	-295.713	458.609	815.930	-238.702	15.641	803.906	-239.806	507.687	807.698
-45.014	241.640	1466.043	-15.964	146.525	1291.165	-10.798	353.569	1271.177	-29.660	237.236	1197.873	-128.325	85.253	1450.848	-118.676	12.586	1270.619	-152.203	15.116	1092.383	-202.536	19.005	991.308	-258.038	82.998	887.701	-219.635	15.395	883.503	-124.653	398.386	1444.179	-129.341	482.081	1261.954	-136.355	493.397	1113.015	-203.585	491.590	984.587	-252.303	439.660	891.780	-214.774	503.497	882.755	-224.769	158.343	941.814	-51.893	186.123	1047.976	-49.061	304.083	1047.966	-224.632	344.312	931.606	-297.563	55.925	817.997	-295.606	458.790	815.898	-239.048	15.655	804.017	-239.666	507.888	807.767
-44.981	241.622	1466.049	-15.928	146.477	1291.190	-10.772	353.511	1271.207	-29.553	237.147	1197.924	-128.296	85.194	1450.879	-118.734	12.544	1270.642	-152.359	15.037	1092.440	-202.722	18.996	991.382	-258.309	83.008	887.854	-219.907	15.391	883.601	-124.617	398.345	1444.226	-129.316	482.102	1262.018	-136.296	493.427	1113.092	-203.540	491.708	984.670	-252.231	439.793	891.794	-214.701	503.671	882.794	-224.661	158.393	941.804	-51.836	186.162	1048.010	-49.011	304.176	1047.977	-224.603	344.370	931.622	-297.840	55.949	818.161	-295.521	459.039	815.894	-239.379	15.619	804.123	-239.537	508.135	807.841
-44.926	241.564	1466.067	-15.891	146.389	1291.206	-10.764	353.515	1271.245	-29.616	237.176	1197.879	-128.260	85.171	1450.902	-118.772	12.478	1270.692	-152.486	14.956	1092.490	-202.891	18.966	991.468	-258.544	83.008	888.013	-220.150	15.357	883.695	-124.563	398.310	1444.260	-129.275	482.073	1262.080	-136.237	493.489	1113.146	-203.471	491.805	984.710	-252.155	439.909	891.815	-214.617	503.785	882.860	-224.543	158.416	941.806	-51.777	186.196	1048.029	-48.964	304.246	1047.982	-224.587	344.376	931.623	-298.136	56.019	818.298	-295.425	459.221	815.859	-239.722	15.663	804.254	-239.404	508.311	807.884
-44.890	241.517	1466.082	-15.881	146.333	1291.245	-10.740	353.445	1271.247	-29.551	237.126	1197.915	-128.229	85.106	1450.938	-118.797	12.398	1270.711	-152.630	14.887	1092.545	-203.093	18.935	991.536	-258.770	82.960	888.171	-220.420	15.327	883.771	-124.517	398.256	1444.292	-129.237	482.092	1262.135	-136.208	493.503	1113.191	-203.403	491.893	984.768	-252.118	440.003	891.830	-214.536	503.903	882.909	-224.488	158.442	941.830	-51.706	186.259	1048.053	-48.918	304.281	1047.991	-224.546	344.434	931.649	-298.458	56.069	818.437	-295.320	459.360	815.836	-240.012	15.667	804.353	-239.268	508.539	807.940
-44.865	241.475	1466.065	-15.836	146.267	1291.240	-10.709	353.406	1271.319	-29.523	237.097	1197.896	-128.203	85.066	1450.966	-118.855	12.372	1270.722	-152.736	14.834	1092.599	-203.255	18.901	991.603	-259.009	82.939	888.297	-220.661	15.302	883.862	-124.468	398.193	1444.309	-129.190	482.068	1262.179	-136.123	493.593	1113.238	-203.360	491.981	984.809	-252.055	440.132	891.862	-214.484	504.036	882.960	-224.391	158.475	941.807	-51.601	186.272	1048.117	-48.891	304.414	1048.017	-224.505	344.441	931.652	-298.730	56.084	818.572	-295.209	459.525	815.835	-240.380	15.727	804.473	-239.196	508.693	807.995
-44.792	241.424	1466.064	-15.809	146.204	1291.265	-10.685	353.372	1271.305	-29.529	237.106	1197.870	-128.176	85.020	1450.997	-118.881	12.299	1270.772	-152.845	14.777	1092.638	-203.435	18.836	991.667	-259.235	82.902	888.404	-220.888	15.274	883.948	-124.431	398.176	1444.321	-129.115	482.065	1262.209	-136.070	493.613	1113.306	-203.298	492.050	984.845	-252.025	440.264	891.856	-214.402	504.176	883.018	-224.293	158.485	941.797	-51.548	186.334	1048.138	-48.850	304.466	1048.013	-224.468	344.463	931.659	-299.029	56.073	818.732	-295.098	459.683	815.815	-240.661	15.678	804.565	-239.098	508.829	808.045
-44.769	241.387	1466.059	-15.790	146.167	1291.256	-10.669	353.323	1271.313	-29.479	237.054	1197.887	-128.129	84.971	1451.024	-118.891	12.227	1270.836	-152.921	14.702	1092.691	-203.609	18.748	991.765	-259.440	82.876	888.519	-221.104	15.262	884.032	-124.383	398.109	1444.349	-129.054	482.075	1262.264	-136.018	493.595	1113.351	-203.250	492.141	984.895	-251.986	440.470	891.910	-214.315	504.274	883.059	-224.213	158.511	941.823	-51.466	186.372	1048.156	-48.826	304.509	1047.999	-224.418	344.519	931.675	-299.302	56.058	818.869	-295.024	459.857	815.806	-240.938	15.641	804.699	-239.036	508.962	808.069
-44.717	241.341	1466.077	-15.772	146.101	1291.265	-10.664	353.326	1271.309	-29.429	237.038	1197.904	-128.112	84.928	1451.058	-118.938	12.200	1270.840	-153.175	14.438	1092.802	-203.816	18.688	991.836	-259.641	82.883	888.640	-221.353	15.231	884.121	-124.362	398.109	1444.366	-129.016	482.080	1262.303	-135.983	493.698	1113.395	-203.242	492.226	984.944	-251.954	440.582	891.951	-214.263	504.406	883.109	-224.093	158.567	941.815	-51.408	186.457	1048.179	-48.778	304.549	1048.024	-224.384	344.555	931.697	-299.582	56.041	819.027	-294.931	459.976	815.798	-241.222	15.607	804.793	-238.949	509.102	808.104
-44.665	241.276	1466.097	-15.746	146.035	1291.300	-10.636	353.278	1271.317	-29.404	237.007	1197.908	-128.091	84.881	1451.103	-118.948	12.117	1270.915	-153.243	14.380	1092.850	-203.981	18.642	991.933	-259.883	82.877	888.752	-221.592	15.185	884.207	-124.334	398.055	1444.391	-128.983	482.080	1262.345	-135.917	493.655	1113.426	-203.181	492.279	984.984	-251.929	440.729	891.981	-214.224	504.537	883.186	-224.014	158.578	941.799	-51.354	186.465	1048.209	-48.732	304.615	1048.057	-224.373	344.605	931.719	-299.813	56.002	819.141	-294.855	460.087	815.838	-241.480	15.569	804.889	-238.883	509.212	808.141
-44.605	241.223	1466.104	-15.711	145.972	1291.295	-10.628	353.255	1271.349	-29.351	236.920	1197.941	-128.055	84.811	1451.126	-118.992	12.046	1270.974	-153.362	14.297	1092.874	-204.178	18.585	992.033	-260.074	82.854	888.873	-221.859	15.133	884.293	-124.291	398.008	1444.441	-128.929	482.033	1262.374	-135.878	493.729	1113.527	-203.162	492.345	985.041	-251.918	440.849	892.052	-214.174	504.658	883.239	-223.941	158.620	941.803	-51.293	186.514	1048.212	-48.683	304.650	1048.058	-224.312	344.703	931.771	-300.048	56.024	819.304	-294.801	460.271	815.830	-241.779	15.481	804.995	-238.840	509.328	808.181
-44.568	241.163	1466.101	-15.684	145.862	1291.354	-10.582	353.182	1271.373	-29.297	236.889	1197.944	-128.028	84.757	1451.184	-119.024	11.992	1270.992	-153.425	14.253	1092.917	-204.288	18.510	992.098	-260.280	82.821	888.983	-222.071	15.065	884.403	-124.251	397.940	1444.463	-128.883	482.029	1262.440	-135.844	493.738	1113.558	-203.123	492.396	985.094	-251.870	440.954	892.064	-214.104	504.741	883.291	-223.854	158.642	941.792	-51.208	186.555	1048.277	-48.659	304.712	1048.107	-224.285	344.715	931.764	-300.307	55.958	819.402	-294.731	460.396	815.827	-242.050	15.443	805.140	-238.789	509.433	808.233
-44.532	241.137	1466.114	-15.652	145.794	1291.387	-10.607	353.150	1271.380	-29.296	236.848	1197.987	-127.998	84.675	1451.214	-119.025	11.946	1271.031	-153.521	14.178	1092.954	-204.455	18.421	992.174	-260.470	82.706	889.102	-222.255	15.018	884.504	-124.209	397.910	1444.500	-128.859	482.006	1262.488	-135.821	493.694	1113.632	-203.113	492.432	985.150	-251.873	441.081	892.122	-214.174	504.987	883.434	-223.741	158.709	941.773	-51.185	186.601	1048.332	-48.597	304.760	1048.174	-224.236	344.718	931.780	-300.530	55.902	819.504	-294.682	460.539	815.829	-242.291	15.372	805.228	-238.743	509.600	808.292
-44.502	241.037	1466.147	-15.615	145.716	1291.403	-10.574	353.091	1271.415	-29.253	236.794	1197.997	-127.990	84.607	1451.271	-119.046	11.810	1271.128	-153.620	14.085	1093.009	-204.594	18.343	992.264	-260.673	82.707	889.169	-222.466	14.938	884.566	-124.174	397.852	1444.512	-128.830	481.956	1262.534	-135.767	493.725	1113.698	-203.077	492.491	985.203	-251.846	441.174	892.186	-214.156	505.084	883.503	-223.652	158.748	941.759	-51.126	186.624	1048.369	-48.550	304.780	1048.223	-224.183	344.768	931.782	-300.722	55.892	819.596	-294.598	460.637	815.840	-242.529	15.338	805.328	-238.694	509.703	808.371
-44.458	240.980	1466.155	-15.615	145.656	1291.428	-10.533	353.040	1271.453	-29.240	236.730	1198.025	-127.981	84.556	1451.292	-119.069	11.683	1271.174	-153.683	14.001	1093.052	-204.713	18.299	992.345	-260.824	82.652	889.295	-222.620	14.858	884.637	-124.136	397.801	1444.544	-128.767	481.964	1262.560	-135.714	493.728	1113.741	-203.061	492.524	985.250	-251.829	441.285	892.226	-214.116	505.176	883.547	-223.570	158.786	941.748	-51.064	186.630	1048.403	-48.512	304.843	1048.210	-224.149	344.822	931.807	-300.968	55.828	819.751	-294.566	460.812	815.838	-242.778	15.255	805.386	-238.664	509.819	808.410
-44.423	240.938	1466.159	-15.593	145.571	1291.443	-10.509	352.971	1271.465	-29.158	236.713	1198.049	-127.952	84.495	1451.341	-119.085	11.608	1271.244	-153.751	13.910	1093.098	-204.868	18.243	992.392	-260.950	82.616	889.367	-222.798	14.816	884.702	-124.069	397.749	1444.561	-128.714	481.933	1262.601	-135.687	493.748	1113.777	-203.028	492.563	985.302	-251.841	441.356	892.252	-214.094	505.247	883.622	-223.457	158.850	941.728	-50.974	186.686	1048.423	-48.415	304.838	1048.263	-224.114	344.874	931.833	-301.193	55.737	819.927	-294.513	460.960	815.836	-243.011	15.138	805.518	-238.603	509.933	808.466
-44.369	240.852	1466.174	-15.550	145.486	1291.476	-10.478	352.936	1271.484	-29.149	236.665	1198.011	-127.946	84.455	1451.367	-119.122	11.566	1271.279	-153.846	13.844	1093.129	-204.986	18.194	992.469	-261.107	82.579	889.460	-222.937	14.746	884.789	-124.056	397.710	1444.598	-128.667	481.892	1262.626	-135.679	493.769	1113.808	-202.997	492.622	985.341	-251.811	441.466	892.291	-214.051	505.347	883.673	-223.389	158.872	941.767	-50.915	186.690	1048.457	-48.438	304.947	1048.231	-224.077	344.924	931.860	-301.415	55.664	820.060	-294.490	461.087	815.842	-243.189	15.073	805.583	-238.580	510.031	808.508
-44.327	240.795	1466.170	-15.546	145.428	1291.466	-10.446	352.863	1271.481	-29.096	236.617	1198.001	-127.916	84.399	1451.405	-119.123	11.486	1271.308	-153.956	13.702	1093.177	-205.093	18.131	992.518	-261.218	82.564	889.525	-223.102	14.706	884.881	-124.007	397.657	1444.603	-128.605	481.872	1262.659	-135.606	493.745	1113.827	-202.975	492.693	985.378	-251.805	441.530	892.321	-214.036	505.412	883.728	-223.274	158.959	941.734	-50.856	186.742	1048.453	-48.383	304.979	1048.239	-223.992	344.973	931.853	-301.589	55.605	820.194	-294.449	461.243	815.870	-243.365	15.028	805.661	-238.550	510.130	808.548
-44.261	240.733	1466.172	-15.526	145.334	1291.477	-10.410	352.784	1271.469	-29.062	236.603	1197.966	-127.911	84.340	1451.432	-119.157	11.420	1271.348	-154.059	13.561	1093.240	-205.185	18.072	992.609	-261.360	82.464	889.626	-223.284	14.646	884.958	-123.973	397.611	1444.610	-128.565	481.856	1262.679	-135.557	493.748	1113.844	-202.960	492.740	985.392	-251.807	441.619	892.342	-214.005	505.484	883.758	-223.176	159.006	941.741	-50.790	186.825	1048.478	-48.342	305.044	1048.257	-223.951	345.027	931.879	-301.774	55.557	820.330	-294.410	461.399	815.892	-243.536	14.972	805.776	-238.506	510.218	808.589
-44.234	240.679	1466.184	-15.504	145.287	1291.490	-10.375	352.751	1271.491	-28.990	236.526	1197.971	-127.890	84.315	1451.446	-119.167	11.353	1271.375	-154.121	13.447	1093.298	-205.306	17.975	992.690	-261.494	82.352	889.746	-223.419	14.545	885.033	-123.907	397.588	1444.616	-128.509	481.824	1262.697	-135.525	493.727	1113.876	-202.943	492.777	985.436	-251.802	441.687	892.389	-213.982	505.525	883.781	-223.086	159.110	941.709	-50.710	186.887	1048.485	-48.300	305.054	1048.263	-223.884	345.091	931.892	-301.906	55.488	820.426	-294.401	461.606	815.927	-243.718	14.896	805.849	-238.479	510.304	808.594
-44.206	240.625	1466.201	-15.482	145.209	1291.510	-10.349	352.691	1271.510	-28.975	236.485	1197.981	-127.875	84.256	1451.482	-119.178	11.268	1271.423	-154.230	13.350	1093.363	-205.419	17.929	992.733	-261.616	82.303	889.807	-223.600	14.459	885.077	-123.860	397.524	1444.624	-128.460	481.715	1262.730	-135.475	493.714	1113.901	-202.913	492.822	985.464	-251.806	441.771	892.413	-213.970	505.575	883.822	-223.003	159.144	941.712	-50.628	186.923	1048.489	-48.246	305.089	1048.317	-223.813	345.166	931.900	-302.052	55.436	820.503	-294.403	461.674	815.969	-243.896	14.830	805.914	-238.461	510.384	808.643
-44.167	240.533	1466.228	-15.428	145.103	1291.530	-10.328	352.636	1271.493	-28.903	236.416	1197.983	-127.875	84.237	1451.509	-119.214	11.208	1271.459	-154.302	13.262	1093.418	-205.516	17.842	992.791	-261.731	82.249	889.886	-223.750	14.366	885.149	-123.789	397.445	1444.640	-128.404	481.748	1262.746	-135.436	493.684	1113.982	-202.902	492.844	985.492	-251.820	441.813	892.426	-213.971	505.611	883.872	-222.923	159.233	941.711	-50.561	186.947	1048.553	-48.204	305.125	1048.311	-223.755	345.218	931.913	-302.194	55.356	820.608	-294.387	461.755	815.991	-244.080	14.765	806.005	-238.433	510.445	808.692
